,id,course,enroll
185886,U_99017,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-18 10:25:00
185887,U_99017,C_course-v1:TsinghuaX+80590952X+sp,2017-05-18 16:37:00
185888,U_99017,C_course-v1:UST+UST001+sp,2017-03-18 10:25:00
185890,U_99017,C_course-v1:TsinghuaX+34100325_X+sp,2017-04-14 16:59:00
185893,U_99017,C_course-v1:TsinghuaX+00310222X+sp,2017-03-07 08:49:00
185896,U_527398,C_course-v1:MITx+6_00_1x+sp,2017-02-09 19:24:00
185897,U_527398,C_course-v1:TsinghuaX+64100033X+SP,2017-05-07 08:15:00
185960,U_6631636,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-02-21 21:25:00
185962,U_6631636,C_course-v1:TsinghuaX+70120073X+sp,2017-03-06 07:39:00
186024,U_1613313,C_course-v1:UQx+Crime101x+sp,2017-03-09 14:20:00
186027,U_6432435,C_course-v1:BIT+PHY1701702+sp,2017-05-15 22:25:00
186065,U_4337343,C_course-v1:MITx+6_00_1x+sp,2017-02-05 00:46:00
186075,U_6690673,C_course-v1:TsinghuaX+30040323X+sp,2017-03-15 17:29:00
186076,U_733114,C_course-v1:MITx+6_00_1x+sp,2017-02-10 11:30:00
186078,U_733114,C_course-v1:TsinghuaX+30240184+sp,2017-01-14 20:43:00
186129,U_1575883,C_course-v1:TsinghuaX+30240243X+sp,2017-05-27 23:43:00
186183,U_106838,C_course-v1:UST+UST001+sp,2017-03-02 08:09:00
186193,U_6833884,C_course-v1:BIT+PHY1701601+sp,2017-03-15 17:41:00
186196,U_6833884,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-04-16 22:39:00
186197,U_6833884,C_course-v1:BIT+PHY1701702+sp,2017-04-11 21:04:00
186199,U_6833884,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-15 22:49:00
186201,U_6833884,C_course-v1:TsinghuaX+30240243X+sp,2017-03-15 22:49:00
186216,U_93814,C_course-v1:MITx+6_00_1x+sp,2017-01-29 22:30:00
186217,U_93814,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-03-25 16:41:00
186218,U_93814,C_course-v1:Tsinghuax+30130123X+sp,2017-04-03 14:56:00
186236,U_7025381,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-05-11 07:58:00
186303,U_7069098,C_course-v1:TsinghuaX+20250103X+sp,2017-06-01 20:29:00
186357,U_4332006,C_course-v1:TsinghuaX+20250103X+sp,2017-05-28 15:17:00
186358,U_4332006,C_course-v1:TsinghuaX+81020142X+sp,2017-04-27 22:06:00
186380,U_6732114,C_course-v1:Tsinghua+20150001+sp,2017-03-05 15:41:00
186381,U_6732114,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-06-01 09:11:00
186392,U_2823445,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-16 17:03:00
186527,U_17436,C_course-v1:UST+UST001+sp,2017-02-18 01:46:00
186551,U_6839986,C_course-v1:TsinghuaX+34100325_X+sp,2017-04-27 23:27:00
186610,U_54184,C_course-v1:TsinghuaX+20350033X+sp,2017-01-16 18:48:00
186620,U_16624,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-22 21:27:00
186626,U_298223,C_course-v1:MITx+6_00_1x+sp,2017-01-21 17:26:00
186662,U_2316486,C_course-v1:TsinghuaX+30240184+sp,2017-03-12 19:03:00
186691,U_2485215,C_course-v1:TsinghuaX+30240184+sp,2017-05-01 18:15:00
186700,U_620194,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2017-02-25 17:17:00
186725,U_701907,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-04-09 13:13:00
186740,U_100753,C_course-v1:Tsinghua+20150001+sp,2017-02-13 11:50:00
186747,U_7082539,C_course-v1:MITx+15_390_2x+sp,2017-06-07 17:37:00
186750,U_4666449,C_course-v1:TsinghuaX+30240184+sp,2017-03-01 18:48:00
186791,U_6887997,C_course-v1:Tsinghuax+30130123X+sp,2017-04-20 08:34:00
186800,U_2838506,C_course-v1:TsinghuaX+30240243X+sp,2017-04-22 16:42:00
186801,U_2838506,C_course-v1:NJU+C1026+2016_T2,2017-05-23 19:49:00
186802,U_2838506,C_course-v1:TsinghuaX+00740123_X+sp,2017-06-04 20:08:00
186916,U_7056312,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-24 21:06:00
186924,U_6776741,C_course-v1:TsinghuaX+00701032X+sp,2017-03-08 16:46:00
186956,U_1093428,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-01-11 22:07:00
187004,U_6690788,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-13 07:52:00
187005,U_6690788,C_course-v1:MicrosoftX+Microsoft101+sp,2017-05-13 16:36:00
187006,U_6690788,C_course-v1:TsinghuaX+30240243X+sp,2017-05-12 21:10:00
187021,U_6856688,C_course-v1:TsinghuaX+30240184+sp,2017-03-19 23:53:00
187022,U_6856688,C_course-v1:TsinghuaX+30240243X+sp,2017-04-02 22:35:00
187024,U_292162,C_course-v1:TsinghuaX+30240243X+sp,2017-02-22 10:11:00
187039,U_553585,C_course-v1:TsinghuaX+64100033X+SP,2017-01-16 19:23:00
187044,U_553585,C_course-v1:WUT+1022817X+sp,2017-04-02 15:27:00
187092,U_1725094,C_course-v1:WUT+1022817X+sp,2017-03-16 23:06:00
187102,U_6820654,C_course-v1:TsinghuaX+60240202X+sp,2017-03-11 22:39:00
187112,U_2864882,C_course-v1:WUT+1022817X+sp,2017-03-29 12:28:00
187131,U_6599386,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-22 11:48:00
187133,U_6599386,C_course-v1:MicrosoftX+Microsoft101+sp,2017-03-17 19:58:00
187140,U_6536408,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-06 21:59:00
187190,U_6146275,C_course-v1:TsinghuaX+00701032X+sp,2017-04-24 18:35:00
187191,U_6146275,C_course-v1:UST+UST001+sp,2017-03-18 00:35:00
187192,U_6146275,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp,2017-05-13 22:13:00
187193,U_6146275,C_course-v1:TsinghuaX+81020142X+sp,2017-04-24 18:37:00
187216,U_1917218,C_course-v1:TsinghuaX+20120143X+sp,2017-05-23 23:09:00
187219,U_443636,C_course-v1:TsinghuaX+00740123_X+sp,2017-04-29 23:00:00
187220,U_443636,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-04-29 23:09:00
187239,U_500197,C_course-v1:TsinghuaX+00690242+sp,2017-06-04 17:55:00
187293,U_6868910,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-22 20:21:00
187335,U_4465549,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-21 19:47:00
187360,U_4295953,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-06-02 20:45:00
187362,U_4295953,C_course-v1:BIT+PHY1701601+sp,2017-06-02 20:38:00
187363,U_4295953,C_course-v1:BIT+PHY17016+sp,2017-06-03 20:38:00
187378,U_6692861,C_course-v1:TsinghuaX+30240184+sp,2017-02-21 13:41:00
187379,U_6692861,C_course-v1:TsinghuaX+00740123_X+sp,2017-04-12 21:27:00
187401,U_7014587,C_course-v1:TsinghuaX+20120143X+sp,2017-05-06 21:45:00
187402,U_7014587,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-07 00:26:00
187427,U_728435,C_course-v1:TsinghuaX+30240243X+sp,2017-04-07 15:58:00
187429,U_728435,C_course-v1:UST+UST001+sp,2017-04-07 15:44:00
187440,U_1583479,C_course-v1:TsinghuaX+30240184+sp,2017-05-22 23:36:00
187450,U_2041893,C_course-v1:TsinghuaX+60240013X+sp,2017-01-26 10:54:00
187485,U_263553,C_course-v1:MITx+6_00_1x+sp,2017-01-11 10:21:00
187491,U_263553,C_course-v1:UQx+Crime101x+sp,2017-04-26 19:18:00
187538,U_6376022,C_course-v1:TsinghuaX+20120143X+sp,2017-01-11 20:37:00
187540,U_6376022,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-18 13:47:00
187567,U_6973087,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-05-21 08:20:00
187569,U_6973087,C_course-v1:TsinghuaX+81020142X+sp,2017-04-21 13:28:00
187591,U_569995,C_course-v1:MITx+6_00_1x+sp,2017-06-06 15:39:00
187603,U_6162709,C_course-v1:BIT+BIT2016001+sp,2017-04-26 11:57:00
187604,U_6162709,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-01-03 12:29:00
187638,U_4440831,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-15 11:06:00
187657,U_6952597,C_course-v1:TsinghuaX+70120073X+sp,2017-04-18 23:30:00
187660,U_5193800,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-15 10:51:00
187675,U_745542,C_course-v1:MITx+6_00_1x+sp,2017-04-22 07:53:00
187703,U_6846254,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-17 08:42:00
187711,U_2780994,C_course-v1:TsinghuaX+00701032X+sp,2017-05-09 13:34:00
187776,U_6876874,C_course-v1:TsinghuaX+20120143X+sp,2017-03-24 23:55:00
187777,U_6876874,C_course-v1:TsinghuaX+70150023X+sp,2017-03-25 00:06:00
187820,U_636116,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-02-11 18:31:00
187821,U_636116,C_course-v1:TsinghuaX+60240013X+sp,2017-03-05 19:55:00
187823,U_636116,C_course-v1:MITx+6_00_1x+sp,2017-04-03 23:43:00
187825,U_636116,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-01-27 10:43:00
187929,U_2750118,C_course-v1:TsinghuaX+20350033X+sp,2017-04-08 08:16:00
187963,U_6926254,C_course-v1:TsinghuaX+70120073X+sp,2017-04-16 11:49:00
187964,U_6926254,C_course-v1:Tsinghuax+30130123X+sp,2017-04-08 04:06:00
188078,U_6802596,C_course-v1:NJU+C1026+2016_T2,2017-03-07 13:43:00
188085,U_5308258,C_course-v1:BIT+PHY1701702+sp,2017-02-20 19:08:00
188089,U_5308258,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-04-25 23:38:00
188174,U_7070041,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-06-01 21:03:00
188182,U_7070041,C_course-v1:UQx+Think101x+sp,2017-06-03 00:37:00
188220,U_36463,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-28 23:24:00
188243,U_6584808,C_course-v1:UQx+Crime101x+sp,2017-01-18 18:31:00
188260,U_6459080,C_course-v1:TsinghuaX+20120143X+sp,2017-01-10 14:43:00
188308,U_4419451,C_course-v1:TsinghuaX+20350033X+sp,2017-05-26 12:22:00
188331,U_3790792,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-04 15:36:00
188332,U_3790792,C_course-v1:TsinghuaX+30240184+sp,2017-01-04 15:35:00
188350,U_100602,C_course-v1:UST+UST001+sp,2017-01-25 16:52:00
188363,U_3841269,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-16 20:16:00
188365,U_3841269,C_course-v1:UST+UST001+sp,2017-01-24 20:04:00
188397,U_1526854,C_course-v1:TsinghuaX+00040132X+sp,2017-04-05 14:47:00
188400,U_1526854,C_course-v1:TsinghuaX+01030132X+sp,2017-02-19 17:04:00
188403,U_6380042,C_course-v1:TsinghuaX+20120143X+sp,2017-02-20 19:51:00
188404,U_6380042,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-02-25 17:48:00
188406,U_6380042,C_course-v1:BIT+PHY1701701+sp,2017-02-19 17:05:00
188436,U_487653,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-01-30 22:12:00
188438,U_487653,C_course-v1:TsinghuaX+00740113_1X+sp,2017-01-30 22:15:00
188443,U_487653,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-30 21:50:00
188445,U_487653,C_course-v1:TsinghuaX+30240184+sp,2017-01-30 21:52:00
188475,U_1661792,C_course-v1:MITx+15_390_2x+sp,2017-04-17 11:56:00
188517,U_497605,C_course-v1:TsinghuaX+00040132X+sp,2017-05-05 19:11:00
188557,U_5033320,C_course-v1:MITx+6_00_1x+sp,2017-01-13 13:13:00
188640,U_163167,C_course-v1:UST+UST001+sp,2017-03-16 08:39:00
188641,U_163167,C_course-v1:TsinghuaX+30240243X+sp,2017-03-20 19:14:00
188643,U_163167,C_course-v1:TsinghuaX+30240184+sp,2017-03-16 20:02:00
188686,U_6820288,C_course-v1:TsinghuaX+00680082X+sp,2017-03-12 10:09:00
188687,U_6820288,C_course-v1:TsinghuaX+01030132X+sp,2017-03-12 10:09:00
188694,U_110758,C_course-v1:WUT+1022817X+sp,2017-02-20 11:05:00
188716,U_6539279,C_course-v1:MITx+6_00_1x+sp,2017-01-07 15:53:00
188796,U_2481498,C_course-v1:AdelaideX+Wine101x+sp,2017-02-16 17:45:00
188798,U_2481498,C_course-v1:TsinghuaX+JWWCD001+2015_T2,2017-02-09 18:07:00
188803,U_4293692,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2017-06-04 00:30:00
188814,U_2580441,C_course-v1:BIT+PHY1701601+sp,2017-05-30 18:06:00
188833,U_730259,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-25 00:41:00
188834,U_730259,C_course-v1:MITx+6_00_1x+sp,2017-03-25 00:41:00
188836,U_730259,C_course-v1:TsinghuaX+81020142X+sp,2017-04-29 07:43:00
188838,U_730259,C_course-v1:Tsinghuax+30130123X+sp,2017-01-24 15:05:00
188849,U_5790685,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-10 19:43:00
188851,U_5790685,C_course-v1:BIT+PHY1701702+sp,2017-05-24 23:53:00
188901,U_2625303,C_course-v1:TsinghuaX+70150023X+sp,2017-03-10 22:33:00
188908,U_279444,C_course-v1:TsinghuaX+00690212X+sp,2017-04-12 19:37:00
188950,U_6649320,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-02-17 17:32:00
188951,U_6649320,C_course-v1:TsinghuaX+70120073X+sp,2017-02-08 21:52:00
188979,U_6879533,C_course-v1:RiceX+AdvBIO_1x+sp,2017-03-25 20:48:00
188994,U_584337,C_course-v1:TsinghuaX+40050444X+sp,2017-02-20 19:23:00
189027,U_356585,C_course-v1:AdelaideX+Wine101x+sp,2017-02-01 23:45:00
189062,U_486116,C_course-v1:BIT+PHY1701702+sp,2017-05-05 06:47:00
189087,U_1484944,C_course-v1:TsinghuaX+30240184+sp,2017-01-05 12:49:00
189120,U_404218,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2017-05-07 09:02:00
189169,U_3056239,C_course-v1:FudanX+SOSC120007+sp,2017-06-05 23:50:00
189210,U_631012,C_course-v1:TsinghuaX+00740123_X+sp,2017-03-17 23:18:00
189212,U_631012,C_course-v1:TsinghuaX+60240202X+sp,2017-05-17 19:14:00
189219,U_6735682,C_course-v1:TsinghuaX+20430064X+sp,2017-03-03 01:06:00
189277,U_6983217,C_course-v1:TsinghuaX+81020142X+sp,2017-05-11 13:24:00
189278,U_6983217,C_course-v1:TsinghuaX+80590952X+sp,2017-05-09 12:59:00
189279,U_6983217,C_course-v1:TsinghuaX+60240202X+sp,2017-04-24 10:45:00
189286,U_1512216,C_course-v1:TsinghuaX+80000822X+sp,2017-03-30 17:25:00
189312,U_7010147,C_course-v1:TsinghuaX+60610231+2016_T2_SP,2017-05-04 22:26:00
189355,U_6192221,C_course-v1:TsinghuaX+30240184+sp,2017-05-11 00:37:00
189359,U_1010277,C_course-v1:MITx+6_00_1x+sp,2017-01-17 22:47:00
189360,U_1010277,C_course-v1:TsinghuaX+00701032X+sp,2017-04-12 15:48:00
189379,U_4740489,C_course-v1:UST+UST001+sp,2017-02-05 18:44:00
189410,U_232993,C_course-v1:Tsinghuax+30130123X+sp,2017-01-24 14:26:00
189411,U_232993,C_course-v1:TsinghuaX+70150023X+sp,2017-01-24 14:24:00
189416,U_2728804,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-06 00:16:00
189504,U_3843020,C_course-v1:TsinghuaX+34100325_X+sp,2017-06-07 20:27:00
189538,U_6263376,C_course-v1:TsinghuaX+70167012X+sp,2017-03-15 16:45:00
189539,U_6263376,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-05 11:31:00
189540,U_6263376,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-05 11:35:00
189576,U_730245,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-03-21 22:46:00
189590,U_6112975,C_course-v1:MITx+6_00_1x+sp,2017-04-14 12:26:00
189601,U_6833980,C_course-v1:TsinghuaX+70120073X+sp,2017-04-20 19:51:00
189602,U_6833980,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-04-20 19:47:00
189603,U_6833980,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-04-20 19:54:00
189629,U_313185,C_course-v1:TsinghuaX+00040132X+sp,2017-01-11 01:07:00
189635,U_6378256,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-02 21:27:00
189642,U_6378256,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-02 21:28:00
189643,U_6378256,C_course-v1:NBCC+NBCC000201+_sp,2017-04-09 15:13:00
189720,U_6635797,C_course-v1:TsinghuaX+30040323X+sp,2017-02-04 15:07:00
189729,U_5209359,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2017-01-21 22:51:00
189775,U_671931,C_course-v1:TsinghuaX+00040132X+sp,2017-01-18 19:53:00
189823,U_1627207,C_course-v1:TsinghuaX+40050444X+sp,2017-05-11 14:08:00
189836,U_6767932,C_course-v1:AdelaideX+Wine101x+sp,2017-03-04 17:35:00
189837,U_6767932,C_course-v1:TsinghuaX+80590952X+sp,2017-03-04 17:34:00
189842,U_6820815,C_course-v1:MITx+6_00_1x+sp,2017-03-10 23:28:00
189862,U_6347588,C_course-v1:TsinghuaX+20350033X+sp,2017-01-20 21:26:00
189863,U_6347588,C_course-v1:UST+UST001+sp,2017-02-14 21:46:00
189865,U_6347588,C_course-v1:TsinghuaX+00040132X+sp,2017-05-04 17:07:00
189866,U_6347588,C_course-v1:Tsinghuax+30130123X+sp,2017-03-20 22:42:00
189867,U_6347588,C_course-v1:TsinghuaX+80140242+sp,2017-04-07 08:21:00
189878,U_7068147,C_course-v1:TsinghuaX+00690302_1+sp,2017-06-01 07:14:00
189881,U_7068147,C_course-v1:TsinghuaX+00670122X+sp,2017-06-01 07:14:00
189982,U_6336893,C_course-v1:TsinghuaX+20440333X+sp,2017-02-28 15:46:00
189993,U_364125,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-05-01 18:42:00
189999,U_364125,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-11 22:02:00
190026,U_4934017,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-03-19 10:04:00
190051,U_122812,C_course-v1:TsinghuaX+30320174X+sp,2017-05-27 23:22:00
190061,U_1535458,C_course-v1:TsinghuaX+20120143X+sp,2017-04-28 16:06:00
190067,U_6623457,C_course-v1:TsinghuaX+30240243X+sp,2017-01-31 22:24:00
190070,U_6623457,C_course-v1:TsinghuaX+30240184+sp,2017-01-31 10:27:00
190072,U_6623457,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-31 11:16:00
190083,U_6624159,C_course-v1:UQx+Think101x+sp,2017-01-31 15:18:00
190090,U_1004197,C_course-v1:NJU+C1026+2016_T2,2017-03-26 23:03:00
190106,U_6717325,C_course-v1:TsinghuaX+20350033X+sp,2017-02-26 20:59:00
190123,U_1507809,C_course-v1:TsinghuaX+30240184+sp,2017-01-24 22:04:00
190129,U_93305,C_course-v1:Tsinghua+20150001+sp,2017-05-09 13:11:00
190134,U_93305,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-05-30 17:31:00
190173,U_7082453,C_course-v1:MITx+6_00_1x+sp,2017-06-07 16:49:00
190198,U_70749,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-10 10:47:00
190228,U_4612247,C_course-v1:TsinghuaX+00040132X+sp,2017-04-06 20:50:00
190265,U_6703774,C_course-v1:TsinghuaX+60240202X+sp,2017-02-23 15:41:00
190266,U_6703774,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-23 16:49:00
190285,U_531777,C_course-v1:UST+UST001+sp,2017-04-29 22:26:00
190291,U_531776,C_course-v1:TsinghuaX+10610224X+sp,2017-06-04 12:58:00
190294,U_4313849,C_course-v1:TsinghuaX+40050455X+sp,2017-03-03 14:58:00
190313,U_1531273,C_course-v1:UST+UST001+sp,2017-05-10 12:51:00
190350,U_7056471,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2017-05-24 22:06:00
190351,U_7056471,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-05-24 21:52:00
190446,U_31039,C_course-v1:TsinghuaX+30240243X+sp,2017-01-18 10:24:00
190447,U_31039,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,2017-01-18 09:51:00
190610,U_3742261,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-12 12:01:00
190666,U_6086927,C_course-v1:TsinghuaX+20350033X+sp,2017-06-05 07:56:00
190667,U_6086927,C_course-v1:UQx+Think101x+sp,2017-06-06 08:40:00
190679,U_2794586,C_course-v1:TsinghuaX+00040132X+sp,2017-06-06 09:54:00
190707,U_6255851,C_course-v1:TsinghuaX+70660542X+2015_T2,2017-04-14 21:59:00
190712,U_71259,C_course-v1:PekingX+Peking001x+_,2017-04-13 15:19:00
190715,U_71259,C_course-v1:UQx+Crime101x+sp,2017-04-13 15:23:00
190720,U_71259,C_course-v1:TsinghuaX+20430064X+sp,2017-04-13 15:22:00
190721,U_71259,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp,2017-04-13 15:09:00
190740,U_6934497,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-11 08:34:00
190741,U_6934497,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-06-03 15:56:00
190753,U_6816844,C_course-v1:TsinghuaX+30240184+sp,2017-03-15 21:57:00
190790,U_7040474,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-06-03 15:53:00
190791,U_7040474,C_course-v1:BIT+PHY17016+sp,2017-05-16 21:49:00
190807,U_620953,C_course-v1:TsinghuaX+20120143X+sp,2017-01-03 13:53:00
190811,U_573799,C_course-v1:TsinghuaX+70120073X+sp,2017-02-21 20:29:00
190842,U_4399687,C_course-v1:TsinghuaX+30140393X+sp,2017-03-14 21:42:00
190843,U_4399687,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-13 21:57:00
190848,U_4399687,C_course-v1:TsinghuaX+30240184+sp,2017-01-13 19:51:00
190849,U_4399687,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-06-03 10:43:00
190851,U_4399687,C_course-v1:MITx+6_00_1x+sp,2017-06-07 18:53:00
190854,U_4399687,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2017-06-03 11:04:00
190907,U_4321490,C_course-v1:NJU+C1026+2016_T2,2017-03-25 11:11:00
190908,U_4321490,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-03-25 11:15:00
190911,U_4321490,C_course-v1:TsinghuaX+60240202X+sp,2017-05-08 12:13:00
190913,U_4321490,C_course-v1:MITx+6_00_1x+sp,2017-03-25 11:09:00
190915,U_4321490,C_course-v1:TsinghuaX+64100033X+SP,2017-05-08 12:14:00
190918,U_4321490,C_course-v1:TsinghuaX+30240243X+sp,2017-03-15 19:50:00
190920,U_4321490,C_course-v1:WUT+1022817X+sp,2017-03-25 11:16:00
190924,U_2663558,C_course-v1:TsinghuaX+80140242+sp,2017-04-19 16:41:00
190966,U_1104295,C_course-v1:TsinghuaX+30240184+sp,2017-01-11 15:18:00
190967,U_1104295,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-11 15:18:00
191004,U_6932872,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-04-11 12:25:00
191005,U_6932872,C_course-v1:Tsinghuax+30130123X+sp,2017-04-11 20:36:00
191054,U_6564361,C_course-v1:TsinghuaX+30240184+sp,2017-01-13 20:58:00
191055,U_6564361,C_course-v1:TsinghuaX+20120143X+sp,2017-04-20 21:50:00
191056,U_6564361,C_course-v1:TsinghuaX+70150023X+sp,2017-04-01 09:20:00
191057,U_6564361,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-13 17:47:00
191066,U_627694,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-03-10 22:34:00
191067,U_627694,C_course-v1:TsinghuaX+00040132X+sp,2017-01-29 09:37:00
191071,U_627694,C_course-v1:BIT+BIT2016001+sp,2017-03-10 22:33:00
191073,U_627694,C_course-v1:TsinghuaX+64100033X+SP,2017-01-24 21:39:00
191077,U_627694,C_course-v1:MicrosoftX+Microsoft101+sp,2017-02-04 19:50:00
191078,U_627694,C_course-v1:TsinghuaX+60240202X+sp,2017-01-24 21:40:00
191081,U_627694,C_course-v1:MITx+6_00_1x+sp,2017-03-15 16:56:00
191084,U_6870587,C_course-v1:TsinghuaX+30240184+sp,2017-03-23 09:51:00
191085,U_6870587,C_course-v1:TsinghuaX+60240202X+sp,2017-04-24 21:28:00
191088,U_6870583,C_course-v1:TsinghuaX+00040132X+sp,2017-03-23 16:47:00
191092,U_6870583,C_course-v1:AdelaideX+Wine101x+sp,2017-05-24 16:51:00
191108,U_2022874,C_course-v1:BIT+PHY1701702+sp,2017-03-05 04:43:00
191109,U_2022874,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-05 04:29:00
191116,U_2022874,C_course-v1:BIT+PHY1701601+sp,2017-03-05 04:36:00
191137,U_6858419,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-20 16:44:00
191161,U_13086,C_course-v1:HUBU+HU08003X+sp,2017-04-17 19:32:00
191177,U_13086,C_course-v1:TsinghuaX+00701032X+sp,2017-03-19 12:07:00
191183,U_13086,C_course-v1:HUBU+HU08002X+sp,2017-03-11 22:08:00
191184,U_13086,C_course-v1:HIT+HIT2016001+sp,2017-03-14 16:47:00
191189,U_13086,C_course-v1:TsinghuaX+2070071X+2017_T1,2017-03-13 18:37:00
191201,U_13086,C_course-v1:Tsinghua+20150001+sp,2017-01-23 23:24:00
191238,U_6945557,C_course-v1:TsinghuaX+30240184+sp,2017-04-16 01:30:00
191258,U_432249,C_course-v1:TsinghuaX+64100033X+SP,2017-05-27 07:06:00
191283,U_6727341,C_course-v1:TsinghuaX+30240184+sp,2017-03-01 08:38:00
191284,U_6727341,C_course-v1:MITx+6_00_1x+sp,2017-03-01 08:33:00
191319,U_4732420,C_course-v1:TsinghuaX+20120143X+sp,2017-01-13 20:21:00
191321,U_4732420,C_course-v1:TsinghuaX+20440333X+sp,2017-03-30 22:17:00
191384,U_6103843,C_course-v1:TsinghuaX+80150193X+sp,2017-03-13 14:34:00
191385,U_6103843,C_course-v1:ZUELX+B0800280+sp,2017-03-05 22:43:00
191395,U_6726771,C_course-v1:TsinghuaX+00740113_1X+sp,2017-03-03 00:37:00
191396,U_6726771,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-02-28 23:04:00
191403,U_6726776,C_course-v1:MITx+6_00_1x+sp,2017-03-08 09:46:00
191407,U_2503293,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-11 07:23:00
191409,U_2503293,C_course-v1:TsinghuaX+30240184+sp,2017-03-11 07:23:00
191413,U_2503293,C_course-v1:TsinghuaX+00740123_X+sp,2017-01-06 05:47:00
191417,U_2503293,C_course-v1:TsinghuaX+81020142X+sp,2017-04-04 09:21:00
